Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
rachel-silk-corset-dress,Rachel Silk Corset Dress,"Our Rachel dress brings the drama with its rich burgundy silk, double-lined corset bodice, and sultry silhouette.  It has our signature boned corset at the waist that highlights and accentuates your curves, and an asymmetric hemline that’s uber flattering on petite figures.  
<ul data-mce-fragment=""1"">
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Made with Rich Burgundy Silk Satin, Fully Lined</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Corseted bodice, Fused, Double Lined </span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Asymmetrical Tulip Hemline </span></li>
</ul>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Where to Wear: To your next date night or clubbing/bar hopping night with the girls.</span></p>",Lea Clothing Co.,,Dress,"after work dress, Average, backless, Best Seller, Birthday, Celebrity Style, corset, corset dress, Dark Hues, Date Night, dresses, Graduation, Hourglass, lea, lea clothin co, lea clothing, night out, party, party dress, Pear, Petite, Rectangle, silk dress, Sleeveless, Solid, Strapless, valentine2022",true,Size,XS,,,,,"",0.0,shopify,3,deny,manual,3990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2813.jpg?v=1634554415,1,,false,,,,,,,,,,,,,,,,,kg,,520.50,active
rachel-silk-corset-dress,,,,,,,,,S,,,,,"",0.0,shopify,10,continue,manual,3990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_1299.jpg?v=1634554415,2,,,,,,,,,,,,,,,,,,,kg,,520.50,
rachel-silk-corset-dress,,,,,,,,,M,,,,,"",0.0,shopify,7,deny,manual,3990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2817.jpg?v=1634554415,3,,,,,,,,,,,,,,,,,,,kg,,520.50,
rachel-silk-corset-dress,,,,,,,,,L,,,,,"",0.0,shopify,0,deny,manual,3990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_1298.jpg?v=1634554415,4,,,,,,,,,,,,,,,,,,,kg,,520.50,
rachel-silk-corset-dress,,,,,,,,,XL,,,,,"",0.0,shopify,6,deny,manual,3990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2810.jpg?v=1634554415,5,,,,,,,,,,,,,,,,,,,kg,,520.50,
rachel-silk-corset-dress,,,,,,,,,XXL,,,,,"",0.0,shopify,1,deny,manual,3990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2774.jpg?v=1634554415,6,,,,,,,,,,,,,,,,,,,kg,,520.50,
rachel-silk-corset-dress,,,,,,,,,XXXL,,,,,"",0.0,shopify,5,deny,manual,3990.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,520.50,
lorie-bootcut-jeans,Lorie Bootcut Jeans,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Lorie provides the perfect balance between bootcut and mom jeans to pair your favorite crop tops with.  These high-waist flared jeans have a chic slit at the hem. The perfect blend between style and comfort! </span></p>
<ul data-mce-fragment=""1"">
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Made from Heavy Stretch Mid-Blue Denim</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">High-waist</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Slits at the Hem</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Zip fly closure</span></li>
</ul>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Where to Wear: Pair with our <a href=""https://leaclothingco.com/products/cassie-rust-organza-crop-top?_pos=1&amp;_sid=8712fd8cc&amp;_ss=r"" target=""_blank"" title=""Cassie Organza Sleeve Crop Top - Lea Clothing Co."" rel=""noopener noreferrer"">Cassie Organza Crop Top</a> and strappy heels for a statement brunch look or with our <a href=""https://leaclothingco.com/products/eve-black-tailored-blazer-top?_pos=1&amp;_sid=4f2adfdaf&amp;_ss=r"" target=""_blank"" title=""Eve Tailored Blazer Top - Lea Clothing Co."" rel=""noopener noreferrer"">Eve Crop Blazer Jacket </a>and nude heels for a date night look!</span></p>",Lea Clothing Co.,,Jeans,"bootcut, bootcut jeans, bottoms, elevated basics, High waist, Hourglass, Inverted Triangle, jeans, lea, lea clothin co, lea clothing, Neutral, Other, pants, party, Pear, Rectangle, Solid",true,Size,XS,,,,,"",0.0,shopify,5,deny,manual,2490.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2940.jpg?v=1609827188,1,,false,,,,,,,,,,,,,,,,,kg,,,active
lorie-bootcut-jeans,,,,,,,,,S,,,,,"",0.0,shopify,8,deny,manual,2490.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2713.jpg?v=1609827236,2,,,,,,,,,,,,,,,,,,,kg,,,
lorie-bootcut-jeans,,,,,,,,,M,,,,,"",0.0,shopify,6,deny,manual,2490.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2941.jpg?v=1609827236,3,,,,,,,,,,,,,,,,,,,kg,,,
lorie-bootcut-jeans,,,,,,,,,L,,,,,"",0.0,shopify,4,deny,manual,2490.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2943.jpg?v=1609827236,4,,,,,,,,,,,,,,,,,,,kg,,,
lorie-bootcut-jeans,,,,,,,,,XL,,,,,"",0.0,shopify,2,deny,manual,2490.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
lorie-bootcut-jeans,,,,,,,,,XXL,,,,,"",0.0,shopify,1,deny,manual,2490.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
lorie-bootcut-jeans,,,,,,,,,XXXL,,,,,"",0.0,shopify,0,deny,manual,2490.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
carla-mauve-silk-mesh-corset-top,Carla Mauve Silk Corset Top,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Carla is made from luxurious mauve silk satin and fused with double lining and boning to provide the perfect fit. With a sweetheart neckline, long mesh sleeves, and a cropped hemline, it delivers the perfect blend of a sweet yet sultry look. </span></p>
<ul data-mce-fragment=""1"">
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Made with Mauve Silk Satin Fabric, Fully Lined.</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Exposed Metallic Zipper in the Back</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Boned Corset</span></li>
</ul>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Where to Wear: Pair it with our <a href=""https://leaclothingco.com/products/lorie-bootcut-jeans?_pos=1&amp;_sid=76989d05b&amp;_ss=r"" title=""Lorie Bootcut Jeans - Lea Clothing Co."" target=""_blank"">Lorie Jeans</a> and Strappy heels for a date-night look or with our <a href=""https://leaclothingco.com/products/frida-ruched-midi-skirt?_pos=1&amp;_sid=893491dd7&amp;_ss=r"" title=""Frida Ruched Midi Skirt - Lea Clothing Co."" target=""_blank"">Frida Ruched Midi Skirt</a> for a monochromatic moment.</span></p>",Lea Clothing Co.,,Top,"Apple, Bachelorette, Best Seller, Bridal Shower, Celebrity Style, corset, corset top, crop top, Date Night, elevated basics, Hourglass, Inverted Triangle, lea, lea clothin co, lea clothing, New Years style, night out, night out dress, party, Pastel, Pear, Rectangle, Sleeves, Solid, tops",true,Size,XS,,,,,"",0.0,shopify,54,continue,manual,2490.00,,true,false,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2526.jpg?v=1646214985,1,,false,,,,,,,,,,,,,,,,,kg,,,active
carla-mauve-silk-mesh-corset-top,,,,,,,,,S,,,,,"",0.0,shopify,35,continue,manual,2490.00,,true,false,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_9108.jpg?v=1646036428,2,,,,,,,,,,,,,,,,,,,kg,,,
carla-mauve-silk-mesh-corset-top,,,,,,,,,M,,,,,"",0.0,shopify,35,continue,manual,2490.00,,true,false,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2516.jpg?v=1646036428,3,,,,,,,,,,,,,,,,,,,kg,,,
carla-mauve-silk-mesh-corset-top,,,,,,,,,L,,,,,"",0.0,shopify,32,continue,manual,2490.00,,true,false,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2501.jpg?v=1646036425,4,,,,,,,,,,,,,,,,,,,kg,,,
carla-mauve-silk-mesh-corset-top,,,,,,,,,XL,,,,,"",0.0,shopify,34,continue,manual,2490.00,,true,false,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2511.jpg?v=1646036425,5,,,,,,,,,,,,,,,,,,,kg,,,
carla-mauve-silk-mesh-corset-top,,,,,,,,,XXL,,,,,"",0.0,shopify,35,deny,manual,2490.00,,true,false,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2520.jpg?v=1646036425,6,,,,,,,,,,,,,,,,,,,kg,,,
carla-mauve-silk-mesh-corset-top,,,,,,,,,XXXL,,,,,"",0.0,shopify,41,deny,manual,2490.00,,true,false,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_9109.jpg?v=1646036425,7,,,,,,,,,,,,,,,,,,,kg,,,
carla-mauve-silk-mesh-corset-top,,,,,,,,,4XL,,,,,"",0.0,shopify,48,deny,manual,2490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2500-Copy.jpg?v=1646036425,8,,,,,,,,,,,,,,,,,,,kg,,,
carla-mauve-silk-mesh-corset-top,,,,,,,,,5XL,,,,,"",0.0,shopify,47,deny,manual,2490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_6933.jpg?v=1646036425,9,,,,,,,,,,,,,,,,,,,kg,,,
carla-mauve-silk-mesh-corset-top,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2505.jpg?v=1646036425,10,,,,,,,,,,,,,,,,,,,,,,
carla-mauve-silk-mesh-corset-top,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2506.jpg?v=1646036425,11,,,,,,,,,,,,,,,,,,,,,,
eve-black-tailored-blazer-top,Eve Black Tailored Blazer Top,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">The Eve Crop Blazer Jacket combines our love for modern tailoring with our love for corsets. It has a shawl collar, padded shoulders, and a boned corset with a cropped hemline to provide a fit to die for. Ideal for both work meetings and after-work hours!</span></p>
<ul data-mce-fragment=""1"">
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Made with Stretch Cotton Satin Twill, Fully Lined. </span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Shoulder Pads</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Boned Corset Panel at the Waist</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Placket with hidden fabric button closure at front</span></li>
</ul>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Where to Wear: Pair it with our <a href=""https://leaclothingco.com/products/demi-black-faux-leather-skirt?_pos=1&amp;_sid=a3e39f0d1&amp;_ss=r"" target=""_blank"" title=""Demi Faux Leather Skirt - Lea Clothing Co."" rel=""noopener noreferrer"">Demi Faux Leather Skirt</a> and white boots for a girl’s-night-out-look or with the L<a href=""https://leaclothingco.com/products/lorie-bootcut-jeans?_pos=1&amp;_sid=9e81f43a9&amp;_ss=r"" target=""_blank"" title=""Lorie Bootcut Jeans - Lea Clothing Co"" rel=""noopener noreferrer"">orie Bootcut Jeans</a> and nude heels for an after-work drinks fit!</span></p>",Lea Clothing Co.,,Top,"Apple, Bachelorette, Best Seller, blazer, blazer top, Celebrity Style, co-ord set, corset, corset top, crop top, Dark Hues, Date Night, Hourglass, jackets, lea, lea clothin co, lea clothing, night out, Other, party, Pear, Rectangle, Sleeves, Solid, Work Outfit, work wear",true,Size,XS,,,,,"",0.0,shopify,5,deny,manual,2790.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_8925.jpg?v=1626777110,1,,false,,,,,,,,,,,,,,,,,kg,,,active
eve-black-tailored-blazer-top,,,,,,,,,S,,,,,"",0.0,shopify,0,deny,manual,2790.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2893.jpg?v=1626777110,2,,,,,,,,,,,,,,,,,,,kg,,,
eve-black-tailored-blazer-top,,,,,,,,,M,,,,,"",0.0,shopify,0,deny,manual,2790.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2889.jpg?v=1626777110,3,,,,,,,,,,,,,,,,,,,kg,,,
eve-black-tailored-blazer-top,,,,,,,,,L,,,,,"",0.0,shopify,2,deny,manual,2790.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_25852.jpg?v=1626777110,4,,,,,,,,,,,,,,,,,,,kg,,,
eve-black-tailored-blazer-top,,,,,,,,,XL,,,,,"",0.0,shopify,0,deny,manual,2790.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2892.jpg?v=1626777110,5,,,,,,,,,,,,,,,,,,,kg,,,
eve-black-tailored-blazer-top,,,,,,,,,XXL,,,,,"",0.0,shopify,4,deny,manual,2790.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_8927.jpg?v=1626777110,6,,,,,,,,,,,,,,,,,,,kg,,,
eve-black-tailored-blazer-top,,,,,,,,,XXXL,,,,,"",0.0,shopify,2,deny,manual,2790.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2884.jpg?v=1626777110,7,,,,,,,,,,,,,,,,,,,kg,,,
eve-black-tailored-blazer-top,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2879.jpg?v=1626777110,8,,,,,,,,,,,,,,,,,,,,,,
eve-black-tailored-blazer-top,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2898.jpg?v=1626777110,9,,,,,,,,,,,,,,,,,,,,,,
eve-black-tailored-blazer-top,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2873.jpg?v=1626777110,10,,,,,,,,,,,,,,,,,,,,,,
eve-black-tailored-blazer-top,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_8926.jpg?v=1626777104,11,,,,,,,,,,,,,,,,,,,,,,
katie-plaid-mini-skirt,Pacey Plaid Mini Skirt,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Pacey is here to help you bring your 90’s-Rachel-aesthetic dreams to life! An A-line mini skirt with the iconic mini side slit in a pastel pink plaid. </span></p>
<ul data-mce-fragment=""1"">
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Made with a Pink Plaid Fabric, Fully Lined.</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">A-line with Side Slit</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Concealed Zipper</span></li>
</ul>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Where to Wear: Pair it with our <a href=""https://leaclothingco.com/products/katie-chiffon-bustier-top?_pos=1&amp;_sid=9c9618879&amp;_ss=r"" target=""_blank"" title=""Katie Chiffon Bustier Top - Lea Clothing Co."" rel=""noopener noreferrer"">Katie Chiffon bralette</a>, Dany Denim jacket, and sneakers for a movie date or with our Marie Bralette, Chloe Corset Belt, and black ankle boots for a chic look. </span></p>",Lea Clothing Co.,,Skirt,"Apple, Average, bottoms, Checkered, Concert, elevated basics, Hourglass, Inverted Triangle, lea, lea clothin co, lea clothing, Mini, New Years style, Other, party, Pastel, pastel pink, Petite, plaid, plaid fabric, plaid skirt, Rectangle, skirt",true,Size,XS,,,,,"",0.0,shopify,0,deny,manual,1490.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2914.jpg?v=1609743688,1,,false,,,,,,,,,,,,,,,,,kg,,,active
katie-plaid-mini-skirt,,,,,,,,,S,,,,,"",0.0,shopify,0,deny,manual,1490.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2905.jpg?v=1610351532,2,,,,,,,,,,,,,,,,,,,kg,,,
katie-plaid-mini-skirt,,,,,,,,,M,,,,,"",0.0,shopify,0,deny,manual,1490.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2923.jpg?v=1610351532,3,,,,,,,,,,,,,,,,,,,kg,,,
katie-plaid-mini-skirt,,,,,,,,,L,,,,,"",0.0,shopify,0,deny,manual,1490.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
katie-plaid-mini-skirt,,,,,,,,,XL,,,,,"",0.0,shopify,0,deny,manual,1490.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
katie-plaid-mini-skirt,,,,,,,,,XXL,,,,,"",0.0,shopify,0,deny,manual,1490.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
katie-plaid-mini-skirt,,,,,,,,,XXXL,,,,,"",0.0,shopify,0,deny,manual,1490.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
frida-ruched-midi-skirt,Frida Ruched Midi Skirt,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Our Frida Ruched Midi Skirt brings with it the perfect balance of oomph and versatility. With an asymmetric hemline, pegged pleats, in a luxurious mauve satin, this skirt will be a winner in your closet all year long!</span><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""> </span></p>
<ul data-mce-fragment=""1"">
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Made with a Rich Mauve Satin</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Ruching with asymmetric hemline</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Concealed zipper</span></li>
</ul>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Where to Wear: Pair it with our <a href=""https://leaclothingco.com/products/carla-mauve-silk-mesh-corset-top?_pos=2&amp;_sid=55be4d587&amp;_ss=r"" target=""_blank"" title=""Carla Silk Corset Top - Lea Clothing Co."" rel=""noopener noreferrer"">Carla Silk Corset Top</a> <meta charset=""utf-8"">and nude heels for a statement brunch look, or with our <a href=""https://leaclothingco.com/products/katie-chiffon-bustier-top?_pos=1&amp;_sid=25baf7712&amp;_ss=r"" target=""_blank"" title=""Katie Chiffon Bustier Top - Lea Clothing Co."" rel=""noopener noreferrer"">Katie Chiffon Bustier Top</a> and sneakers for a casual weekend look. </span></p>",Lea Clothing Co.,,Skirt,"bottoms, brunch dress, casual dress, Dark Hues, Date Night, elevated basics, High waist, Hourglass, lea, lea clothin co, lea clothing, mauve satin, mauve skirt, midi, midi skirt, party, Pear, Rectangle, skirt, Solid, weekend outfit",true,Size,XS,,,,,"",0.0,shopify,1,deny,manual,1990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2500-Copy_0dfa6ac8-59fc-4c8c-99aa-53faeaa8628c.jpg?v=1609781390,1,,false,,,,,,,,,,,,,,,,,kg,,,active
frida-ruched-midi-skirt,,,,,,,,,S,,,,,"",0.0,shopify,1,deny,manual,1990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2508.jpg?v=1609781465,2,,,,,,,,,,,,,,,,,,,kg,,,
frida-ruched-midi-skirt,,,,,,,,,M,,,,,"",0.0,shopify,0,deny,manual,1990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2500.jpg?v=1609781465,3,,,,,,,,,,,,,,,,,,,kg,,,
frida-ruched-midi-skirt,,,,,,,,,L,,,,,"",0.0,shopify,3,deny,manual,1990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2531_83c47152-5497-4a15-9d23-261288f33f9b.jpg?v=1609781465,4,,,,,,,,,,,,,,,,,,,kg,,,
frida-ruched-midi-skirt,,,,,,,,,XL,,,,,"",0.0,shopify,2,deny,manual,1990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2504.jpg?v=1609781465,5,,,,,,,,,,,,,,,,,,,kg,,,
frida-ruched-midi-skirt,,,,,,,,,XXL,,,,,"",0.0,shopify,0,deny,manual,1990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/075A2511_20adc5e4-74c0-43be-a805-314289b87104.jpg?v=1609781487,6,,,,,,,,,,,,,,,,,,,kg,,,
